qtype_Computational,qtype_Descriptive,qtype_Differentiate,qtype_Discrete,qtype_Mathematical,qtype_Other,qtype_Proof,qtype_Statistical,qtype_What,keyword_count,keyword_tfidf,sentence_count,readability_scores,avg_word_length,difficulty_level_encoded
1,0,0,0,0,0,0,0,0,6,3.625315782,1,39.74117647,5.636363636,1
0,0,1,0,0,0,0,0,0,7,5.099610992,2,29.28235294,5.3,2
1,0,0,0,0,0,0,0,0,5,4.028846805,2,32.48888889,5.4,2
1,0,0,0,0,0,0,0,0,5,4.957091807,2,32.33333333,6.571428571,2
0,1,0,0,0,0,0,0,0,5,4.807719633,2,34.71111111,4.5,2
1,0,0,0,0,0,0,0,0,8,5.333518817,2,36.46666667,6.571428571,1
1,0,0,0,0,0,0,0,0,7,3.834322777,2,32,6.3,2
0,0,0,0,0,1,0,0,0,5,4.524735827,1,33.9,5.625,2
0,1,0,0,0,0,0,0,0,8,4.782514363,1,33.16190476,5.1,2
0,0,0,0,0,1,0,0,0,7,5.22488665,2,33.98823529,6.111111111,2
1,0,0,0,0,0,0,0,0,4,3.882364967,1,38.13333333,6.333333333,2
1,0,0,0,0,0,0,0,0,3,4.034492294,1,29.85454545,5.714285714,1
1,0,0,0,0,0,0,0,0,5,3.976842977,3,29.06666667,6.714285714,1
0,1,0,0,0,0,0,0,0,4,4.861487572,3,35.18095238,5.8,2
0,1,0,0,0,0,0,0,0,6,6.307601962,2,36.93333333,5.5,2
1,0,0,0,0,0,0,0,0,8,4.739326685,2,31.67272727,5.75,2
1,0,0,0,0,0,0,0,0,14,5.339484987,2,34.42702703,6.476190476,2
0,0,0,0,0,1,0,0,0,6,5.042834712,1,35.33333333,4.75,1
0,0,0,0,0,1,0,0,0,6,4.516309914,1,32.66666667,6,2
0,1,0,0,0,0,0,0,0,6,3.725263543,2,33.98823529,6.3,2
1,0,0,0,0,0,0,0,0,6,3.625315782,1,39.74117647,5.636363636,1
0,0,1,0,0,0,0,0,0,7,5.099610992,2,29.28235294,5.3,2
1,0,0,0,0,0,0,0,0,5,4.028846805,2,32.48888889,5.4,2
1,0,0,0,0,0,0,0,0,5,4.957091807,2,32.33333333,6.571428571,2
0,1,0,0,0,0,0,0,0,5,4.807719633,2,34.71111111,4.5,1
0,1,0,0,0,0,0,0,0,4,4.253853447,2,30,6.6,1
0,1,0,0,0,0,0,0,0,4,2.692631974,2,28.46666667,5.25,1
0,0,1,0,0,0,0,0,0,4,3.653701812,1,38.2,6,1
0,1,0,0,0,0,0,0,0,3,3.755100374,1,37.08571429,4.5,0
0,0,1,0,0,0,0,0,0,4,4.106228964,1,38.2,6.25,1
0,1,0,0,0,0,0,0,0,5,5.093470483,2,29.06666667,7.2,0
0,1,0,0,0,0,0,0,0,3,3.603060018,1,39.15555556,5,0
0,1,0,0,0,0,0,0,0,4,5.339889726,2,30.29230769,5.714285714,1
0,1,0,0,0,0,0,0,0,5,5.144434075,2,29.66666667,5.142857143,0
0,1,0,0,0,0,0,0,0,3,4.014024294,0,28.2,4.4,1
0,1,0,0,0,0,0,0,0,5,5.205268324,1,35.96923077,5.5,0
0,1,0,0,0,0,0,0,0,5,5.093470483,2,29.06666667,7.2,0
0,1,0,0,0,0,0,0,0,5,4.225808023,2,32.4,5.857142857,2
0,1,0,0,0,0,0,0,0,5,4.360541815,2,34.92727273,5,2
0,1,0,0,0,0,0,0,0,5,4.130938308,1,33.49090909,6.833333333,1
0,0,1,0,0,0,0,0,0,2,6.46892166,1,37.08571429,6.8,1
0,1,0,0,0,0,0,0,0,6,3.88525998,2,30.29230769,5.571428571,1
0,1,0,0,0,0,0,0,0,5,4.654028734,1,36,6.333333333,0
0,0,0,0,0,0,0,1,0,4,4.59671182,2,31.37142857,6.5,0
0,1,0,0,0,0,0,0,0,3,4.003978402,0,30.26666667,4.5,0
0,1,0,0,0,0,0,0,0,13,5.317640629,1,41.06666667,5.35,1
0,1,0,0,0,0,0,0,0,11,4.623321702,3,36.39139785,5.611111111,1
0,1,0,0,0,0,0,0,0,21,5.575704757,4,32.86315789,5.24137931,2
0,1,0,0,0,0,0,0,0,13,4.498525224,3,37.36576577,5.571428571,2
0,1,0,0,0,0,0,0,0,6,4.252495358,2,28.2,5.857142857,2
0,1,0,0,0,0,0,0,0,2,3.74284895,1,33.2,5.6,2
0,1,0,0,0,0,0,0,0,4,4.281082785,1,27.33333333,4.818181818,0
0,1,0,0,0,0,0,0,0,7,3.875101229,1,31.31428571,5.571428571,0
0,1,0,0,0,0,0,0,0,5,3.945988479,1,32.89230769,4.857142857,1
0,1,0,0,0,0,0,0,0,4,4.694804813,2,34.22857143,5.285714286,2
0,0,0,0,0,1,0,0,0,4,4.532509685,2,29.06315789,5.125,2
0,0,0,0,0,1,0,0,0,3,4.385641635,2,28.51428571,4.6,0
0,1,0,0,0,0,0,0,0,5,4.626666582,2,28.2,5,0
0,1,0,0,0,0,0,0,0,3,3.635886057,2,26,6.75,0
0,1,0,0,0,0,0,0,0,3,4.354957535,0,30.26666667,4.666666667,0
0,1,0,0,0,0,0,0,0,21,6.270219933,4,33.05136612,5.454545455,2
0,1,0,0,0,0,0,0,0,10,5.535229777,2,38.6,5.571428571,1
0,1,0,0,0,0,0,0,0,6,6.639368794,4,35.29259259,6.533333333,2
0,1,0,0,0,0,0,0,0,5,5.287360686,1,40.66666667,6.1,1
0,1,0,0,0,0,0,0,0,4,5.012060415,1,34.71111111,5.4,0
0,1,0,0,0,0,0,0,0,2,5.355887399,1,29.06666667,8.25,0
0,0,0,0,0,1,0,0,0,15,6.263049059,8,26.56296296,4.5,1
0,0,0,0,0,1,0,0,0,26,7.36567861,8,32.03333333,5.026315789,1
1,0,0,0,0,0,0,0,0,35,6.787590656,6,34.75321101,5.042553191,1
0,0,0,0,0,1,0,0,0,17,6.513622807,5,33.4877193,5.777777778,0
0,1,0,0,0,0,0,0,0,8,5.233709415,3,36.11014493,4.75,1
0,0,0,0,1,0,0,0,0,15,5.854586061,2,37.46829268,4.909090909,2
0,1,0,0,0,0,0,0,0,8,6.100326456,2,36,6.272727273,1
0,1,0,0,0,0,0,0,0,5,4.860560611,3,29.63333333,5.75,1
0,1,0,0,0,0,0,0,0,8,4.803231823,1,26,4.818181818,1
0,1,0,0,0,0,0,0,0,5,5.148445433,1,31.31428571,6.857142857,1
0,0,0,0,0,1,0,0,0,16,6.409124174,4,32.11111111,4.608695652,1
1,0,0,0,0,0,0,0,0,29,7.874053756,6,35.43333333,4.588235294,2
0,0,0,0,0,1,0,0,0,19,9.543818563,4,39.74098361,6.129032258,2
0,0,0,0,0,1,0,0,0,19,5.320035164,2,24.4,3.476190476,1
0,0,0,0,0,1,0,0,0,14,6.523090109,3,30,4.3,0
0,0,0,0,1,0,0,0,0,11,5.232728825,2,37.2,5.15,1
1,0,0,0,0,0,0,0,0,15,6.2480529,2,15.16363636,2.35,1
0,0,0,0,0,0,1,0,0,5,5.748360284,1,33.49090909,4.2,1
0,0,0,0,1,0,0,0,0,8,4.849460209,1,23.27058824,3.125,0
0,0,0,0,0,1,0,0,0,8,5.375976888,1,28,2.4,1
0,0,0,0,0,0,1,0,0,8,5.54461079,1,38.9,4.375,2
1,0,0,0,0,0,0,0,0,9,5.765697,2,21.46666667,3.923076923,1
0,0,0,0,1,0,0,0,0,4,5.059956409,1,24,4.2,0
0,0,0,0,0,1,0,0,0,4,5.235884492,1,27.33333333,3,1
1,0,0,0,0,0,0,0,0,9,7.188754451,1,19.95555556,1.65,1
0,0,0,0,1,0,0,0,0,8,5.842047695,1,17.89090909,1.818181818,0
1,0,0,0,0,0,0,0,0,6,4.98408518,1,22.75555556,3.555555556,0
0,0,0,0,0,0,1,0,0,8,4.738571453,1,22.8,2.923076923,0
0,0,0,0,0,1,0,0,0,4,4.8955876,1,16.93333333,3.25,2
1,0,0,0,0,0,0,0,0,5,5.590380997,1,31.46666667,5.375,2
0,0,0,0,1,0,0,0,0,10,5.194967871,1,28.34285714,3.5,0
0,1,0,0,0,0,0,0,0,10,5.153117813,1,15.73793103,1.9,1
0,0,0,0,0,0,0,1,0,6,5.232673742,2,22.4,3.8,1
0,0,0,0,0,0,0,0,1,12,5.691973241,2,18.9,3.266666667,1
0,0,0,0,1,0,0,0,0,6,4.405017634,2,19.15555556,3.555555556,0
0,0,0,0,1,0,0,0,0,5,4.520456094,1,16.4,2.625,0
0,0,0,0,1,0,0,0,0,7,5.730870524,0,13.85882353,1.875,0
0,0,0,0,1,0,0,0,0,16,6.495585213,2,31.26666667,5.590909091,2
0,0,0,0,1,0,0,0,0,6,4.817729057,2,28.04444444,5.333333333,2
0,0,0,0,0,1,0,0,0,3,5.955510694,1,24,6.333333333,1
0,0,0,0,1,0,0,0,0,9,4.910747579,1,21.37391304,3.333333333,0
0,0,0,0,0,1,0,0,0,14,7.230222576,3,34.17142857,5.210526316,2
0,0,0,0,0,1,0,0,0,4,5.747459258,0,29.06666667,4.333333333,2
0,0,0,0,0,0,1,0,0,3,5.052276373,1,38.2,5.25,2
0,0,0,0,0,1,0,0,0,11,6.648280893,1,18.57142857,1.909090909,0
0,0,0,0,1,0,0,0,0,14,5.441833342,3,24.99007092,4.944444444,1
1,0,0,0,0,0,0,0,0,10,5.372618778,1,26.59130435,3,1
0,0,0,0,0,0,1,0,0,7,6.234770548,1,34.96842105,3.363636364,2
0,0,0,0,1,0,0,0,0,12,6.043954773,1,21.2,2.230769231,2
0,0,0,0,1,0,0,0,0,11,5.680022745,2,19.17894737,3.647058824,1
0,1,0,0,0,0,0,0,0,13,5.939609006,1,24,3,2
0,0,0,0,1,0,0,0,0,12,4.993315304,1,25.30322581,2.75,1
0,0,0,0,1,0,0,0,0,13,5.443110172,1,26.77894737,2.9375,2
0,0,0,0,1,0,0,0,0,8,5.086468941,1,33.54782609,4.333333333,2
1,0,0,0,0,0,0,0,0,8,5.05100918,1,12.93333333,1.857142857,1
0,0,0,0,0,0,1,0,0,6,5.000927528,1,24.8,3.5,2
0,0,0,0,1,0,0,0,0,15,5.847437677,1,27,2.888888889,1
0,0,0,0,1,0,0,0,0,10,5.005530139,1,19.87586207,2.818181818,1
0,0,0,0,1,0,0,0,0,10,4.820268438,1,25.78461538,3.615384615,1
1,0,0,0,0,0,0,0,0,6,4.879436107,1,30,5.666666667,1
1,0,0,0,0,0,0,0,0,44,8.341038856,0,47.70526316,1.770833333,2
0,1,0,0,0,0,0,0,0,33,8.148218667,9,36.22222222,5.36,2
0,0,0,0,1,0,0,0,0,14,7.882080274,4,36.05390071,4.814814815,2
0,1,0,0,0,0,0,0,0,6,5.150265113,2,33.98823529,5.875,1
0,1,0,0,0,0,0,0,0,8,5.969979459,1,39.70909091,6.076923077,
1,0,0,0,0,0,0,0,0,4,4.494398393,1,35.96923077,6.444444444,0
0,0,0,0,0,0,0,0,1,14,5.909909946,3,30.36190476,4.6,0
0,0,0,1,0,0,0,0,0,8,5.834578255,3,33.73333333,4.5,0
1,0,0,0,0,0,0,0,0,14,8.260951335,2,35.43333333,4.875,0
1,0,0,0,0,0,0,0,0,3,5.229572905,1,31.37142857,5.2,0
0,1,0,0,0,0,0,0,0,11,6.659053925,3,32.52043011,6.133333333,1
0,1,0,0,0,0,0,0,0,6,4.909107619,1,39.04615385,7.222222222,0
0,1,0,0,0,0,0,0,0,4,6.959417918,1,38.13333333,5.375,0
0,1,0,0,0,0,0,0,0,5,4.477382531,0,27.97647059,4.75,0
0,1,0,0,0,0,0,0,0,14,4.63609503,4,32.22105263,5,1
0,0,0,0,1,0,0,0,0,11,4.821421292,3,31.15897436,6.692307692,0
1,0,0,0,0,0,0,0,0,19,5.661217302,4,30.95454545,5.185185185,1
0,1,0,0,0,0,0,0,0,4,4.453041877,2,31.37142857,6.833333333,0
0,1,0,0,0,0,0,0,0,6,3.93228501,3,26.53333333,5,0
0,1,0,0,0,0,0,0,0,3,3.995188055,2,26,5.5,0
0,1,0,0,0,0,0,0,0,4,3.588857623,1,29.85454545,5.142857143,0
0,0,0,0,1,0,0,0,0,6,3.012037383,1,35.33333333,5.25,0
0,1,0,0,0,0,0,0,0,6,4.118631958,3,28.14901961,6.571428571,1
0,1,0,0,0,0,0,0,0,3,2.954651518,1,34.71111111,5.666666667,0
0,1,0,0,0,0,0,0,0,4,3.249195886,1,29.85454545,5.571428571,0
0,1,0,0,0,0,0,0,0,5,4.655438297,0,32.66666667,5.75,0
0,1,0,0,0,0,0,0,0,6,4.322107567,3,32.66666667,6.428571429,0
0,1,0,0,0,0,0,0,0,7,4.526108926,3,29.86666667,6.083333333,0
1,0,0,0,0,0,0,0,0,6,3.885067301,3,28.38787879,6.7,1
0,0,1,0,0,0,0,0,0,4,4.780080286,2,32.33333333,7.125,1
0,0,1,0,0,0,0,0,0,3,7.979661888,2,32.4,6.714285714,0
0,1,0,0,0,0,0,0,0,4,3.398663414,2,29.06666667,5.75,0
0,1,0,0,0,0,0,0,0,3,3.56120913,1,33.2,5.2,0
0,0,0,0,1,0,0,0,0,5,5.644057276,2,18.2,5.75,0
0,0,0,0,0,0,0,0,1,5,6.177759823,3,29.06666667,5.3,1
0,1,0,0,0,0,0,0,0,3,3.186802426,2,28.46666667,7.5,0
0,0,0,0,0,1,0,0,0,3,5.196032476,2,30.29230769,7.8,0
0,1,0,0,0,0,0,0,0,3,4.044188523,0,26.73846154,4.5,0
0,0,0,0,0,0,1,0,0,23,6.415848071,5,54.30769231,7.333333333,2
0,1,0,0,0,0,0,0,0,4,4.016547726,1,35.96923077,5.142857143,1
0,1,0,0,0,0,0,0,0,7,4.364113629,2,23.2,5.666666667,1
0,0,0,1,0,0,0,0,0,18,6.547900233,1,23.33333333,2.892857143,2
0,1,0,0,0,0,0,0,0,3,4.354667091,2,34,5.857142857,1
0,0,0,0,0,1,0,0,0,5,4.448917104,1,22,4.166666667,1
1,0,0,0,0,0,0,0,0,13,5.110318994,1,30.46451613,4.142857143,1
0,0,0,0,0,0,0,0,1,4,4.584742573,1,31.46666667,5.75,2
0,0,0,0,0,1,0,0,0,2,5.4231409,1,22.4,9,0
0,0,1,0,0,0,0,0,0,3,4.778752553,1,35.73333333,5.333333333,0
0,0,0,1,0,0,0,0,0,1,4.786658062,1,22.4,6.5,0
0,0,0,0,0,1,0,0,0,1,5.18591191,1,22.4,4.5,0
0,0,0,0,0,0,0,0,1,2,4.710670801,1,35.73333333,5,0
0,1,0,0,0,0,0,0,0,13,5.022112949,2,33.76666667,5.227272727,1
0,1,0,0,0,0,0,0,0,6,4.01479389,1,32.89230769,7.714285714,2
0,0,0,0,0,1,0,0,0,14,7.092367759,2,22.84615385,3.304347826,2
0,0,0,0,0,0,1,0,0,6,5.184029576,2,19.94285714,4.666666667,0
0,0,0,0,0,0,1,0,0,6,4.813227759,1,24.66666667,2.555555556,1
0,1,0,0,0,0,0,0,0,4,4.239758512,1,34.8,6.142857143,0
0,1,0,0,0,0,0,0,0,18,5.059766101,1,34,3.315789474,1
0,0,0,0,1,0,0,0,0,16,5.045786987,2,28.65263158,4.157894737,1
0,1,0,0,0,0,0,0,0,7,4.747699623,2,34.17142857,5.333333333,1
0,0,0,1,0,0,0,0,0,7,3.832288337,1,37.89090909,5.692307692,1
0,0,0,0,0,0,1,0,0,4,5.321040293,1,40.76363636,6.6,0
0,0,0,0,0,1,0,0,0,19,7.198265509,4,33.94022989,6.55,2
0,0,0,1,0,0,0,0,0,12,6.114885579,2,30.53333333,4.25,1
0,1,0,0,0,0,0,0,0,6,4.538969874,2,31.63529412,5.777777778,2
0,1,0,0,0,0,0,0,0,8,4.938753519,3,34.66666667,5.631578947,2
0,0,0,0,0,1,0,0,0,5,4.448917104,1,22,4.166666667,0
1,0,0,0,0,0,0,0,0,13,5.110318994,1,30.46451613,4.142857143,2
0,0,0,0,0,0,0,0,1,4,4.584742573,1,31.46666667,5.75,1
0,0,0,0,0,1,0,0,0,2,5.4231409,1,22.4,9,0
0,0,1,0,0,0,0,0,0,3,4.778752553,1,35.73333333,5.333333333,0
0,0,0,1,0,0,0,0,0,1,4.786658062,1,22.4,6.5,0
0,0,0,0,0,1,0,0,0,1,5.18591191,1,22.4,4.5,0
0,0,0,0,0,0,0,0,1,2,4.710670801,1,35.73333333,5,0
0,1,0,0,0,0,0,0,0,13,5.022112949,2,33.76666667,5.227272727,1
0,1,0,0,0,0,0,0,0,6,4.01479389,1,32.89230769,7.714285714,1
0,0,0,0,0,1,0,0,0,14,7.092367759,2,22.84615385,3.304347826,1
0,0,0,0,0,0,1,0,0,6,5.184029576,2,19.94285714,4.666666667,1
0,0,0,0,0,0,1,0,0,6,4.813227759,1,24.66666667,2.555555556,1
0,1,0,0,0,0,0,0,0,4,4.239758512,1,34.8,6.142857143,0
0,1,0,0,0,0,0,0,0,34,6.496724055,3,35.2,3.918918919,2
0,1,0,0,0,0,0,0,0,7,4.747699623,2,34.17142857,5.333333333,1
0,0,0,1,0,0,0,0,0,7,3.832288337,1,37.89090909,5.692307692,1
0,0,0,0,0,0,1,0,0,4,5.321040293,1,40.76363636,6.6,1
0,0,0,0,0,1,0,0,0,19,6.777889055,4,48.82857143,7.052631579,2
0,0,0,0,0,0,0,1,0,40,5.922660514,3,27.51794872,3.555555556,2
0,0,0,0,0,0,0,1,0,26,8.587011555,10,32.96140351,5.046511628,2
1,0,0,0,0,0,0,0,0,25,6.752772348,5,27.75780822,4.818181818,1
0,0,0,0,0,1,0,0,0,5,4.448917104,1,22,4.166666667,1
1,0,0,0,0,0,0,0,0,13,5.110318994,1,30.46451613,4.142857143,1
0,0,0,0,0,0,0,0,1,4,4.584742573,1,31.46666667,5.75,0
0,0,0,0,0,1,0,0,0,2,5.4231409,1,22.4,9,0
0,0,1,0,0,0,0,0,0,3,4.778752553,1,35.73333333,5.333333333,0
0,0,0,1,0,0,0,0,0,1,4.786658062,1,22.4,6.5,0
0,0,0,0,0,1,0,0,0,1,5.18591191,1,22.4,4.5,0
0,0,0,0,0,0,0,0,1,2,4.710670801,1,35.73333333,5,0
0,1,0,0,0,0,0,0,0,13,5.022112949,2,33.76666667,5.227272727,1
0,1,0,0,0,0,0,0,0,6,4.01479389,1,32.89230769,7.714285714,1
0,0,0,0,0,1,0,0,0,14,7.092367759,2,22.84615385,3.304347826,2
0,0,0,0,0,0,1,0,0,6,5.184029576,2,19.94285714,4.666666667,1
0,0,0,0,0,0,1,0,0,6,4.813227759,1,24.66666667,2.555555556,1
0,1,0,0,0,0,0,0,0,4,4.239758512,1,34.8,6.142857143,0
0,1,0,0,0,0,0,0,0,34,6.496724055,3,35.2,3.918918919,2
0,1,0,0,0,0,0,0,0,7,4.747699623,2,34.17142857,5.333333333,2
0,0,0,1,0,0,0,0,0,7,3.832288337,1,37.89090909,5.692307692,1
0,0,0,0,0,0,0,0,1,2,3.045237495,1,31.6,7.333333333,0
0,0,0,0,0,1,0,0,0,2,5.022830614,1,34.71111111,6,0
0,0,1,0,0,0,0,0,0,3,3.373170372,1,28.2,7,0
0,1,0,0,0,0,0,0,0,3,3.04123415,2,24.02222222,7,0
0,1,0,0,0,0,0,0,0,3,3.293727961,2,26.6,5.333333333,0
0,1,0,0,0,0,0,0,0,2,2.735803906,1,34,7.333333333,0
0,0,0,0,0,1,0,0,0,4,3.578675664,2,22,5.75,0
0,1,0,0,0,0,0,0,0,3,5.022622193,1,38.2,7.4,0
0,0,1,0,0,0,0,0,0,4,7.34778264,2,27,9.833333333,0
0,1,0,0,0,0,0,0,0,4,2.757790514,2,25.73333333,6.5,0
0,1,0,0,0,0,0,0,0,4,3.711886582,1,29.85454545,5.6,1
0,1,0,0,0,0,0,0,0,3,4.07219592,1,31.46666667,6.25,0
0,1,0,0,0,0,0,0,0,4,3.982573148,1,30.26666667,4.8,0
0,1,0,0,0,0,0,0,0,4,3.568387534,1,25.82222222,6.25,0
0,0,0,0,1,0,0,0,0,5,4.786352974,2,24.57647059,6.833333333,0
0,1,0,0,0,0,0,0,0,3,4.264815814,1,29.81538462,5.285714286,1
0,0,0,0,0,1,0,0,0,4,4.73809553,1,28.13333333,6.5,1
0,0,0,0,0,0,0,0,1,4,3.695441282,2,25.73333333,5.8,0
0,0,0,0,0,1,0,0,0,4,4.425052774,2,24.13846154,5.4,0
0,0,0,0,0,1,0,0,0,3,3.572201578,2,22.8,6.75,1
0,1,0,0,0,0,0,0,0,4,3.718040914,1,28,6.4,0
0,0,0,0,0,1,0,0,0,4,4.40263488,1,29.81538462,6.75,1
0,0,0,0,0,1,0,0,0,3,3.819659092,1,36,7.25,0
0,0,0,0,0,1,0,0,0,3,4.69411415,1,26.21818182,6.333333333,0
0,0,1,0,0,0,0,0,0,4,4.852649448,1,37.08571429,9,0
0,1,0,0,0,0,0,0,0,2,3.961705957,1,25.65714286,5.666666667,0
1,0,0,0,0,0,0,0,0,3,3.989948489,1,28.2,4.5,0
0,1,0,0,0,0,0,0,0,4,3.403634242,1,30.26666667,6.4,0
0,0,0,0,0,1,0,0,0,3,4.076158519,1,28,6.25,0
0,1,0,0,0,0,0,0,0,4,4.184835195,1,30.26666667,6.6,0
1,0,0,0,0,0,0,0,0,3,4.728166865,1,32,8,0
0,1,0,0,0,0,0,0,0,4,4.295479705,2,22.4,5.75,0
0,1,0,0,0,0,0,0,0,4,3.507734873,1,28,4.571428571,1
0,0,1,0,0,0,0,0,0,4,5.907112307,1,36,5.333333333,1
0,0,0,0,0,1,0,0,0,2,4.342712433,1,22.4,4.5,0
0,0,0,0,0,0,0,0,1,5,3.886622081,2,28.51428571,4.714285714,0
0,1,0,0,0,0,0,0,0,4,3.684085248,1,30.26666667,5.4,0
0,1,0,0,0,0,0,0,0,4,4.777280149,1,26.54736842,3.5,0
0,1,0,0,0,0,0,0,0,4,3.331159649,2,24.13846154,6.2,0
1,0,0,0,0,0,0,0,0,3,3.757118377,1,28,6.5,1
0,0,1,0,0,0,0,0,0,3,6.182638584,1,38.2,5.8,0
0,1,0,0,0,0,0,0,0,5,3.613923873,1,29.85454545,6.666666667,1
0,0,0,0,0,1,0,0,0,4,4.258566384,1,32.66666667,4.333333333,1
0,0,0,0,0,1,0,0,0,4,4.224193264,1,28.13333333,5.25,0
0,0,0,0,0,1,0,0,0,4,4.532118054,1,29.81538462,5.8,0
0,0,0,0,0,1,0,0,0,4,3.882774495,2,20.38181818,5,1
0,1,0,0,0,0,0,0,0,4,4.162449257,1,28.13333333,5.5,1
0,0,1,0,0,0,0,0,0,3,4.980355854,1,32,6.25,1
0,0,0,0,1,0,0,0,0,2,4.607826939,1,23.2,5.666666667,0
0,0,0,0,0,1,0,0,0,3,5.013730932,1,28,8.333333333,0
0,1,0,0,0,0,0,0,0,4,4.788210695,1,32,6.5,1
0,0,0,0,0,1,0,0,0,3,3.572201578,1,31.46666667,6.75,1
0,0,0,0,0,0,0,1,0,4,4.427244899,1,28.13333333,6.5,1
0,0,0,0,0,1,0,0,0,4,4.626089349,2,24.33333333,6.75,1
0,0,0,0,0,1,0,0,0,3,5.018498301,1,32.89230769,6.2,1
0,0,0,0,0,1,0,0,0,3,3.478331823,1,33.2,8.333333333,0
0,0,0,0,0,1,0,0,0,2,4.873834756,1,13.2,3,0
0,1,0,0,0,0,0,0,0,4,3.844718511,2,25.73333333,5,0
0,1,0,0,0,0,0,0,0,2,4.251494506,1,28.2,6.25,0
0,0,0,0,0,1,0,0,0,5,4.493509267,1,33.9,5.857142857,0
0,0,0,0,0,1,0,0,0,2,3.579612795,1,33.2,6.666666667,0
0,0,0,0,0,1,0,0,0,4,3.225627988,1,29.81538462,5.75,0
0,0,0,0,0,1,0,0,0,3,4.439278092,1,28.13333333,5.833333333,0
0,1,0,0,0,0,0,0,0,4,3.914206765,1,26.21818182,6.2,0
0,0,0,0,0,1,0,0,0,4,3.813128527,1,34.17142857,4.8,0
0,0,0,0,0,1,0,0,0,3,3.296559351,1,32,5,0
0,1,0,0,0,0,0,0,0,2,4.282133584,1,25.82222222,6.25,0
0,1,0,0,0,0,0,0,0,3,3.520064887,1,26.73846154,4.5,1
0,0,0,0,0,1,0,0,0,3,4.164184514,1,25.82222222,6.75,2
0,0,0,0,0,1,0,0,0,3,5.279618945,1,29.85454545,5.75,1
0,1,0,0,0,0,0,0,0,4,3.446299342,1,25.82222222,7.5,1
0,0,0,0,0,1,0,0,0,3,3.369428018,1,33.49090909,7.333333333,1
1,0,0,0,0,0,0,0,0,5,3.963109669,2,23.2,5.666666667,1
0,1,0,0,0,0,0,0,0,5,4.37137674,1,29.81538462,5.857142857,2
0,0,0,0,0,1,0,0,0,3,4.348750173,1,20,5.333333333,1
0,0,0,0,0,1,0,0,0,2,4.537446273,1,23.2,5.333333333,0
0,1,0,0,0,0,0,0,0,4,4.660488831,1,29.81538462,7.4,0
0,1,0,0,0,0,0,0,0,5,3.74512945,1,30,4.428571429,2
0,0,0,0,0,1,0,0,0,4,3.655126317,1,29.81538462,5.5,0
0,0,0,0,0,1,0,0,0,3,3.533895094,1,26.21818182,5,1
0,0,0,0,0,1,0,0,0,3,4.868784079,2,22.4,5.75,0
0,0,0,0,0,0,0,1,0,4,3.951185964,1,30,3.285714286,0
0,0,0,0,0,1,0,0,0,3,4.584128298,1,26.21818182,5.666666667,0
0,0,1,0,0,0,0,0,0,5,4.39604573,1,29.81538462,6.6,0
0,1,0,0,0,0,0,0,0,5,4.131412467,1,28.13333333,6.166666667,0
0,0,0,0,0,1,0,0,0,4,3.910942568,1,37.12727273,7.6,1
0,0,0,0,0,1,0,0,0,4,3.066546944,1,34.8,5.8,0
0,0,0,0,0,1,0,0,0,4,3.743699521,1,28.45714286,6.4,0
0,1,0,0,0,0,0,0,0,5,3.873081001,1,38.13333333,6.142857143,1
0,0,0,0,0,1,0,0,0,4,3.564464522,1,34.8,6.2,0
0,0,0,0,0,1,0,0,0,4,3.822661601,1,24.8,7.75,0
0,1,0,0,0,0,0,0,0,3,4.290032176,1,25.82222222,6.5,0
0,1,0,0,0,0,0,0,0,4,3.69919957,1,30.26666667,7.5,1
0,0,0,0,1,0,0,0,0,2,4.741703455,1,25.82222222,5.5,1
0,1,0,0,0,0,0,0,0,3,4.903599596,1,29.85454545,7,0
0,1,0,0,0,0,0,0,0,5,3.922661861,1,39.15555556,7.8,1
0,0,0,0,0,1,0,0,0,4,3.625245897,1,38.13333333,5,0
0,0,0,0,0,0,0,0,1,5,4.039394779,1,26.21818182,5.428571429,2
0,0,0,0,0,1,0,0,0,4,5.095573641,1,37.12727273,7.6,0
0,0,0,0,0,1,0,0,0,3,3.823258291,1,26.21818182,6.5,0
0,0,0,0,0,1,0,0,0,3,3.375530369,1,32,5.5,0
0,0,0,0,0,1,0,0,0,1,5.160818597,1,33.2,6,1
0,1,0,0,0,0,0,0,0,3,3.566758864,1,31.37142857,6.25,0
0,0,0,0,0,1,0,0,0,2,4.614919405,1,25.65714286,4.333333333,1
0,1,0,0,0,0,0,0,0,5,4.874986713,1,34.17142857,5.142857143,2
0,0,0,0,0,1,0,0,0,5,3.859542456,1,34.17142857,5.166666667,0
0,1,0,0,0,0,0,0,0,3,5.241489378,1,29.81538462,6.6,1
0,0,0,0,0,1,0,0,0,4,6.303274169,1,32.66666667,5,0
0,0,0,0,0,1,0,0,0,4,4.743590257,1,29.85454545,5.5,0
0,1,0,0,0,0,0,0,0,3,2.884332274,1,29.85454545,6.666666667,0
0,0,0,0,0,1,0,0,0,4,3.17817493,2,22,6.25,1
0,1,0,0,0,0,0,0,0,4,4.434744702,1,29.81538462,6,2
0,0,0,0,0,1,0,0,0,3,4.185029916,1,26.21818182,6.75,1
0,1,0,0,0,0,0,0,0,4,3.010888975,2,25.65714286,6,1
0,1,0,0,0,0,0,0,0,5,3.112673819,1,29.81538462,5.428571429,0
0,1,0,0,0,0,0,0,0,6,4.39219632,1,34.17142857,6.222222222,2
